image_id,label,variety,age
200186.jpg,normal,KarnatakaPonni,78.4800033569336
200187.jpg,normal,ADT45,69.16000366210938
200188.jpg,dead_heart,Zonal,69.62000274658203
200189.jpg,dead_heart,AtchayaPonni,66.55000305175781
200190.jpg,normal,ADT45,65.69999694824219
200191.jpg,normal,ADT45,71.01000213623047
200192.jpg,normal,ADT45,67.76000213623047
200193.jpg,dead_heart,ADT45,68.30999755859375
200194.jpg,dead_heart,ADT45,69.29000091552734
200195.jpg,dead_heart,ADT45,65.30000305175781
200196.jpg,dead_heart,ADT45,68.88999938964844
200197.jpg,dead_heart,Ponni,66.48999786376953
200198.jpg,blast,AndraPonni,40.060001373291016
200199.jpg,normal,ADT45,64.06999969482422
200200.jpg,normal,ADT45,68.81999969482422
200201.jpg,normal,ADT45,69.38999938964844
200202.jpg,normal,Ponni,60.599998474121094
200203.jpg,dead_heart,ADT45,61.380001068115234
200204.jpg,normal,ADT45,69.58000183105469
200205.jpg,dead_heart,ADT45,72.0199966430664
200206.jpg,normal,ADT45,64.43000030517578
200207.jpg,normal,Zonal,69.3499984741211
200208.jpg,dead_heart,ADT45,55.61000061035156
200209.jpg,normal,ADT45,60.56999969482422
200210.jpg,normal,ADT45,68.54000091552734
200211.jpg,normal,ADT45,47.119998931884766
200212.jpg,normal,ADT45,69.16000366210938
200213.jpg,dead_heart,ADT45,64.56999969482422
200214.jpg,dead_heart,ADT45,68.54000091552734
200215.jpg,normal,KarnatakaPonni,69.41999816894531
200216.jpg,dead_heart,ADT45,68.88999938964844
200217.jpg,dead_heart,Onthanel,69.79000091552734
200218.jpg,normal,ADT45,72.6500015258789
200219.jpg,normal,ADT45,69.36000061035156
200220.jpg,normal,KarnatakaPonni,51.81999969482422
200221.jpg,dead_heart,ADT45,78.95999908447266
200222.jpg,normal,ADT45,63.95000076293945
200223.jpg,dead_heart,ADT45,72.91999816894531
200224.jpg,normal,ADT45,69.27999877929688
200225.jpg,normal,ADT45,56.779998779296875
200226.jpg,dead_heart,ADT45,68.30000305175781
200227.jpg,dead_heart,ADT45,69.44000244140625
200228.jpg,normal,KarnatakaPonni,81.7300033569336
200229.jpg,normal,ADT45,69.48999786376953
200230.jpg,normal,ADT45,66.4800033569336
200231.jpg,normal,ADT45,69.55000305175781
200232.jpg,normal,Ponni,70.69000244140625
200233.jpg,dead_heart,Zonal,69.44000244140625
200234.jpg,normal,KarnatakaPonni,71.45999908447266
200235.jpg,normal,ADT45,60.06999969482422
200236.jpg,normal,KarnatakaPonni,74.77999877929688
200237.jpg,normal,KarnatakaPonni,70.83000183105469
200238.jpg,normal,KarnatakaPonni,69.30000305175781
200239.jpg,normal,ADT45,68.8499984741211
200240.jpg,normal,Zonal,64.4000015258789
200241.jpg,dead_heart,ADT45,58.86000061035156
200242.jpg,dead_heart,ADT45,69.33999633789062
200243.jpg,normal,ADT45,38.22999954223633
200244.jpg,normal,ADT45,61.72999954223633
200245.jpg,normal,ADT45,67.61000061035156
200246.jpg,normal,ADT45,69.37999725341797
200247.jpg,normal,ADT45,69.23999786376953
200248.jpg,normal,Ponni,66.77999877929688
200249.jpg,hispa,ADT45,69.3499984741211
200250.jpg,dead_heart,AndraPonni,55.08000183105469
200251.jpg,normal,KarnatakaPonni,39.959999084472656
200252.jpg,normal,ADT45,69.52999877929688
200253.jpg,dead_heart,ADT45,69.56999969482422
200254.jpg,dead_heart,ADT45,69.4000015258789
200255.jpg,dead_heart,Zonal,69.5199966430664
200256.jpg,normal,KarnatakaPonni,79.80999755859375
200257.jpg,normal,KarnatakaPonni,76.23999786376953
200258.jpg,dead_heart,AndraPonni,71.12999725341797
200259.jpg,normal,ADT45,69.2300033569336
200260.jpg,dead_heart,Ponni,63.599998474121094
200261.jpg,normal,ADT45,61.93000030517578
200262.jpg,normal,ADT45,69.33000183105469
200263.jpg,dead_heart,ADT45,63.81999969482422
200264.jpg,dead_heart,Ponni,64.47000122070312
200265.jpg,normal,ADT45,63.11000061035156
200266.jpg,dead_heart,Zonal,63.34000015258789
200267.jpg,normal,ADT45,68.20999908447266
200268.jpg,normal,ADT45,68.80999755859375
200269.jpg,dead_heart,AtchayaPonni,67.23999786376953
200270.jpg,normal,ADT45,59.400001525878906
200271.jpg,normal,ADT45,69.2699966430664
200272.jpg,normal,Zonal,69.16999816894531
200273.jpg,dead_heart,ADT45,69.04000091552734
200274.jpg,normal,ADT45,66.48999786376953
200275.jpg,normal,ADT45,52.849998474121094
200276.jpg,dead_heart,ADT45,69.7300033569336
200277.jpg,normal,ADT45,69.79000091552734
200278.jpg,normal,ADT45,69.52999877929688
200279.jpg,dead_heart,Zonal,69.02999877929688
200280.jpg,dead_heart,AtchayaPonni,70.2300033569336
200281.jpg,dead_heart,ADT45,44.93000030517578
200282.jpg,normal,ADT45,69.13999938964844
200283.jpg,dead_heart,ADT45,69.29000091552734
200284.jpg,dead_heart,ADT45,66.1500015258789
200285.jpg,normal,ADT45,59.709999084472656
200286.jpg,normal,ADT45,69.41999816894531
200287.jpg,dead_heart,ADT45,65.51000213623047
200288.jpg,dead_heart,Ponni,56.13999938964844
200289.jpg,normal,KarnatakaPonni,77.04000091552734
200290.jpg,normal,ADT45,64.76000213623047
200291.jpg,normal,ADT45,69.43000030517578
200292.jpg,dead_heart,AndraPonni,59.31999969482422
200293.jpg,dead_heart,ADT45,69.23999786376953
200294.jpg,normal,AtchayaPonni,65.44999694824219
200295.jpg,normal,ADT45,69.08999633789062
200296.jpg,normal,Ponni,65.12999725341797
200297.jpg,normal,ADT45,75.48999786376953
200298.jpg,normal,ADT45,61.880001068115234
200299.jpg,normal,ADT45,69.13999938964844
200300.jpg,normal,Ponni,50.66999816894531
200301.jpg,normal,Ponni,50.959999084472656
200302.jpg,dead_heart,Onthanel,55.150001525878906
200303.jpg,normal,AtchayaPonni,61.7599983215332
200304.jpg,normal,ADT45,58.380001068115234
200305.jpg,dead_heart,ADT45,71.12000274658203
200306.jpg,dead_heart,ADT45,69.05000305175781
200307.jpg,normal,ADT45,65.38999938964844
200308.jpg,normal,ADT45,58.959999084472656
200309.jpg,dead_heart,ADT45,67.91000366210938
200310.jpg,normal,ADT45,67.06999969482422
200311.jpg,normal,ADT45,66.36000061035156
200312.jpg,normal,ADT45,67.93000030517578
200313.jpg,normal,ADT45,55.650001525878906
200314.jpg,normal,AtchayaPonni,64.81999969482422
200315.jpg,dead_heart,ADT45,59.650001525878906
200316.jpg,dead_heart,ADT45,69.5
200317.jpg,dead_heart,AndraPonni,69.06999969482422
200318.jpg,normal,ADT45,60.95000076293945
200319.jpg,normal,ADT45,69.33999633789062
200320.jpg,dead_heart,ADT45,69.93000030517578
200321.jpg,normal,ADT45,69.19000244140625
200322.jpg,dead_heart,AtchayaPonni,69.05000305175781
200323.jpg,normal,ADT45,58.22999954223633
200324.jpg,normal,ADT45,68.18000030517578
200325.jpg,normal,ADT45,68.7699966430664
200326.jpg,normal,KarnatakaPonni,69.36000061035156
200327.jpg,dead_heart,Zonal,63.58000183105469
200328.jpg,normal,AtchayaPonni,56.11000061035156
200329.jpg,dead_heart,ADT45,69.4800033569336
200330.jpg,normal,ADT45,69.29000091552734
200331.jpg,normal,ADT45,75.37999725341797
200332.jpg,normal,ADT45,69.3499984741211
200333.jpg,dead_heart,Onthanel,70.16999816894531
200334.jpg,dead_heart,ADT45,48.66999816894531
200335.jpg,hispa,ADT45,71.01000213623047
200336.jpg,hispa,ADT45,69.08999633789062
200337.jpg,normal,ADT45,68.45999908447266
200338.jpg,normal,ADT45,66.75
200339.jpg,dead_heart,ADT45,69.56999969482422
200340.jpg,normal,ADT45,68.1500015258789
200341.jpg,normal,ADT45,65.76000213623047
200342.jpg,dead_heart,Onthanel,62.02000045776367
200343.jpg,dead_heart,ADT45,68.63999938964844
200344.jpg,normal,KarnatakaPonni,79.37999725341797
200345.jpg,bacterial_panicle_blight,IR20,44.599998474121094
200346.jpg,normal,ADT45,65.0999984741211
200347.jpg,normal,ADT45,62.349998474121094
200348.jpg,dead_heart,ADT45,55.099998474121094
200349.jpg,normal,ADT45,62.54999923706055
200350.jpg,normal,ADT45,48.20000076293945
200351.jpg,normal,ADT45,67.37999725341797
200352.jpg,dead_heart,Zonal,69.11000061035156
200353.jpg,dead_heart,AndraPonni,44.810001373291016
200354.jpg,dead_heart,KarnatakaPonni,52.189998626708984
200355.jpg,normal,ADT45,64.2699966430664
200356.jpg,normal,ADT45,67.27999877929688
200357.jpg,dead_heart,Zonal,69.58000183105469
200358.jpg,dead_heart,ADT45,70.06999969482422
200359.jpg,dead_heart,Ponni,65.51000213623047
200360.jpg,normal,KarnatakaPonni,74.37999725341797
200361.jpg,dead_heart,ADT45,69.4000015258789
200362.jpg,dead_heart,ADT45,69.16999816894531
200363.jpg,dead_heart,KarnatakaPonni,69.26000213623047
200364.jpg,dead_heart,ADT45,66.0199966430664
200365.jpg,normal,ADT45,67.55000305175781
200366.jpg,normal,ADT45,48.869998931884766
200367.jpg,normal,ADT45,54.72999954223633
200368.jpg,dead_heart,ADT45,69.47000122070312
200369.jpg,dead_heart,AndraPonni,50.25
200370.jpg,dead_heart,ADT45,65.37999725341797
200371.jpg,dead_heart,ADT45,69.7699966430664
200372.jpg,normal,ADT45,64.93000030517578
200373.jpg,dead_heart,ADT45,63.47999954223633
200374.jpg,dead_heart,ADT45,69.52999877929688
200375.jpg,dead_heart,ADT45,69.56999969482422
200376.jpg,normal,ADT45,48.31999969482422
200377.jpg,normal,KarnatakaPonni,64.75
200378.jpg,dead_heart,ADT45,77.31999969482422
200379.jpg,normal,KarnatakaPonni,69.1500015258789
200380.jpg,normal,RR,69.30999755859375
200381.jpg,dead_heart,ADT45,69.52999877929688
200382.jpg,normal,ADT45,62.869998931884766
200383.jpg,normal,ADT45,69.33999633789062
200384.jpg,dead_heart,ADT45,60.02000045776367
200385.jpg,dead_heart,ADT45,70.81999969482422
200386.jpg,normal,ADT45,61.279998779296875
200387.jpg,hispa,ADT45,68.9800033569336
200388.jpg,normal,ADT45,59.380001068115234
200389.jpg,dead_heart,Ponni,69.76000213623047
200390.jpg,normal,ADT45,69.13999938964844
200391.jpg,dead_heart,ADT45,68.44999694824219
200392.jpg,dead_heart,ADT45,67.29000091552734
200393.jpg,normal,ADT45,68.83999633789062
200394.jpg,normal,ADT45,69.52999877929688
200395.jpg,dead_heart,ADT45,69.97000122070312
200396.jpg,normal,Onthanel,62.439998626708984
200397.jpg,blast,AndraPonni,45.31999969482422
200398.jpg,normal,KarnatakaPonni,77.87999725341797
200399.jpg,dead_heart,ADT45,69.26000213623047
200400.jpg,normal,ADT45,64.91000366210938
200401.jpg,dead_heart,Ponni,69.44999694824219
200402.jpg,normal,Ponni,70.83000183105469
200403.jpg,dead_heart,ADT45,69.27999877929688
200404.jpg,normal,ADT45,69.5199966430664
200405.jpg,normal,ADT45,69.52999877929688
200406.jpg,normal,Onthanel,60.959999084472656
200407.jpg,normal,ADT45,67.98999786376953
200408.jpg,dead_heart,ADT45,69.12000274658203
200409.jpg,normal,ADT45,67.87999725341797
200410.jpg,dead_heart,ADT45,69.16999816894531
200411.jpg,normal,ADT45,69.12999725341797
200412.jpg,normal,ADT45,65.48999786376953
200413.jpg,normal,KarnatakaPonni,50.93000030517578
200414.jpg,dead_heart,ADT45,63.540000915527344
200415.jpg,dead_heart,Zonal,69.58999633789062
200416.jpg,normal,ADT45,69.45999908447266
200417.jpg,normal,ADT45,65.80000305175781
200418.jpg,dead_heart,AtchayaPonni,69.76000213623047
200419.jpg,normal,AtchayaPonni,65.98999786376953
200420.jpg,hispa,ADT45,60.540000915527344
200421.jpg,normal,ADT45,59.68000030517578
200422.jpg,normal,AtchayaPonni,52.86000061035156
200423.jpg,dead_heart,Onthanel,57.61000061035156
200424.jpg,normal,ADT45,62.16999816894531
200425.jpg,dead_heart,ADT45,65.70999908447266
200426.jpg,dead_heart,ADT45,69.27999877929688
200427.jpg,normal,KarnatakaPonni,82.22000122070312
200428.jpg,dead_heart,Ponni,70.37000274658203
200429.jpg,normal,ADT45,63.04999923706055
200430.jpg,normal,AtchayaPonni,67.83000183105469
200431.jpg,normal,AtchayaPonni,66.20999908447266
200432.jpg,normal,ADT45,68.94000244140625
200433.jpg,normal,Zonal,67.52999877929688
200434.jpg,normal,ADT45,69.27999877929688
200435.jpg,normal,AtchayaPonni,60.470001220703125
200436.jpg,normal,ADT45,68.47000122070312
200437.jpg,normal,ADT45,68.66000366210938
200438.jpg,normal,ADT45,69.2699966430664
200439.jpg,normal,ADT45,69.41999816894531
200440.jpg,normal,ADT45,67.2699966430664
200441.jpg,dead_heart,AtchayaPonni,53.79999923706055
200442.jpg,dead_heart,Ponni,80.62000274658203
200443.jpg,normal,Ponni,69.5199966430664
200444.jpg,normal,ADT45,67.45999908447266
200445.jpg,dead_heart,RR,68.94000244140625
200446.jpg,dead_heart,ADT45,69.3499984741211
200447.jpg,normal,Ponni,66.20999908447266
200448.jpg,normal,KarnatakaPonni,67.3499984741211
200449.jpg,dead_heart,ADT45,69.33000183105469
200450.jpg,dead_heart,ADT45,69.47000122070312
200451.jpg,dead_heart,ADT45,72.87999725341797
200452.jpg,hispa,ADT45,69.29000091552734
200453.jpg,normal,ADT45,69.44999694824219
200454.jpg,normal,ADT45,64.16000366210938
200455.jpg,normal,ADT45,62.2599983215332
200456.jpg,dead_heart,ADT45,67.5199966430664
200457.jpg,normal,AtchayaPonni,70.0
200458.jpg,dead_heart,ADT45,65.83000183105469
200459.jpg,dead_heart,ADT45,63.66999816894531
200460.jpg,normal,ADT45,69.41999816894531
200461.jpg,dead_heart,ADT45,69.27999877929688
200462.jpg,normal,ADT45,65.86000061035156
200463.jpg,blast,AndraPonni,42.2599983215332
200464.jpg,dead_heart,ADT45,69.12999725341797
200465.jpg,dead_heart,ADT45,69.31999969482422
200466.jpg,normal,ADT45,69.9800033569336
200467.jpg,normal,ADT45,62.209999084472656
200468.jpg,bacterial_leaf_streak,KarnatakaPonni,64.2699966430664
200469.jpg,dead_heart,Onthanel,69.41000366210938
200470.jpg,normal,ADT45,67.30000305175781
200471.jpg,normal,ADT45,64.2699966430664
200472.jpg,normal,Ponni,66.94999694824219
200473.jpg,normal,ADT45,63.04999923706055
200474.jpg,normal,ADT45,69.04000091552734
200475.jpg,normal,ADT45,69.30999755859375
200476.jpg,dead_heart,RR,69.62000274658203
200477.jpg,normal,ADT45,45.939998626708984
200478.jpg,dead_heart,ADT45,69.58000183105469
200479.jpg,normal,ADT45,65.55000305175781
200480.jpg,normal,ADT45,69.16999816894531
200481.jpg,normal,ADT45,66.75
200482.jpg,dead_heart,ADT45,65.48999786376953
200483.jpg,dead_heart,ADT45,69.12999725341797
200484.jpg,normal,ADT45,69.2300033569336
200485.jpg,dead_heart,ADT45,69.91999816894531
200486.jpg,normal,AtchayaPonni,63.400001525878906
200487.jpg,dead_heart,ADT45,66.30999755859375
200488.jpg,dead_heart,ADT45,68.04000091552734
200489.jpg,normal,ADT45,62.790000915527344
200490.jpg,normal,ADT45,69.33000183105469
200491.jpg,dead_heart,ADT45,63.97999954223633
200492.jpg,normal,ADT45,69.45999908447266
200493.jpg,normal,ADT45,69.31999969482422
200494.jpg,normal,ADT45,69.23999786376953
200495.jpg,hispa,ADT45,54.58000183105469
200496.jpg,dead_heart,ADT45,69.38999938964844
200497.jpg,dead_heart,Onthanel,69.44999694824219
200498.jpg,normal,ADT45,68.25
200499.jpg,normal,KarnatakaPonni,75.95999908447266
200500.jpg,normal,ADT45,64.41999816894531
200501.jpg,normal,ADT45,64.20999908447266
200502.jpg,normal,ADT45,61.20000076293945
200503.jpg,normal,ADT45,69.7300033569336
200504.jpg,dead_heart,Ponni,72.5999984741211
200505.jpg,normal,AndraPonni,69.18000030517578
200506.jpg,bacterial_panicle_blight,Ponni,72.16999816894531
200507.jpg,normal,ADT45,62.97999954223633
200508.jpg,dead_heart,ADT45,68.94000244140625
200509.jpg,dead_heart,ADT45,61.689998626708984
200510.jpg,dead_heart,ADT45,69.44999694824219
200511.jpg,normal,ADT45,69.2300033569336
200512.jpg,dead_heart,AtchayaPonni,66.30000305175781
200513.jpg,normal,Ponni,68.2699966430664
200514.jpg,normal,KarnatakaPonni,80.43000030517578
200515.jpg,normal,ADT45,69.5
200516.jpg,dead_heart,ADT45,69.01000213623047
200517.jpg,normal,ADT45,66.73999786376953
200518.jpg,dead_heart,Onthanel,69.43000030517578
200519.jpg,dead_heart,ADT45,69.06999969482422
200520.jpg,dead_heart,AtchayaPonni,62.81999969482422
200521.jpg,normal,Ponni,54.880001068115234
200522.jpg,dead_heart,ADT45,70.83999633789062
200523.jpg,normal,AtchayaPonni,67.44999694824219
200524.jpg,normal,ADT45,68.94999694824219
200525.jpg,normal,KarnatakaPonni,81.1500015258789
200526.jpg,normal,ADT45,69.2699966430664
200527.jpg,normal,Ponni,69.58000183105469
200528.jpg,normal,Onthanel,69.52999877929688
200529.jpg,hispa,ADT45,69.0
200530.jpg,normal,ADT45,68.77999877929688
200531.jpg,normal,AtchayaPonni,69.05000305175781
200532.jpg,dead_heart,RR,62.90999984741211
200533.jpg,normal,ADT45,71.54000091552734
200534.jpg,normal,ADT45,69.08000183105469
200535.jpg,dead_heart,AtchayaPonni,66.52999877929688
200536.jpg,normal,Ponni,44.290000915527344
200537.jpg,normal,ADT45,67.36000061035156
200538.jpg,normal,ADT45,65.68000030517578
200539.jpg,blast,AndraPonni,36.63999938964844
200540.jpg,normal,ADT45,64.8499984741211
200541.jpg,normal,Ponni,29.81999969482422
200542.jpg,dead_heart,Ponni,69.43000030517578
200543.jpg,dead_heart,ADT45,69.43000030517578
200544.jpg,normal,ADT45,63.310001373291016
200545.jpg,dead_heart,ADT45,68.76000213623047
200546.jpg,normal,ADT45,47.22999954223633
200547.jpg,dead_heart,Zonal,69.43000030517578
200548.jpg,normal,Zonal,58.310001373291016
200549.jpg,dead_heart,ADT45,71.44000244140625
200550.jpg,dead_heart,ADT45,68.18000030517578
200551.jpg,normal,ADT45,69.37999725341797
200552.jpg,normal,ADT45,59.9900016784668
200553.jpg,normal,Onthanel,60.18000030517578
200554.jpg,normal,ADT45,59.869998931884766
200555.jpg,dead_heart,AndraPonni,66.02999877929688
200556.jpg,bacterial_panicle_blight,Ponni,77.68000030517578
200557.jpg,dead_heart,Zonal,69.45999908447266
200558.jpg,dead_heart,ADT45,64.5199966430664
200559.jpg,normal,AtchayaPonni,62.65999984741211
200560.jpg,dead_heart,ADT45,63.59000015258789
200561.jpg,normal,ADT45,69.20999908447266
200562.jpg,normal,ADT45,69.37000274658203
200563.jpg,normal,ADT45,60.08000183105469
200564.jpg,dead_heart,AndraPonni,63.310001373291016
